iso3,country,variant,classification,line_code,line_label,line_level,year,basis,value_lcu_mn,currency,pct_gdp,pct_total,gdp_lcu_mn,observation_type,quality_grade,source_id,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,coverage_share,crosswalk_version,derivation,notes
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2021,actual,104178.0,EUR,2.805696,5.5835,3713090.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,104178.0,,,,,,"derived by identity: 104,178.0 = P.5 + NP in 2021, every term from EUROSTAT_GOV10A_MAIN",derived P.5 + NP (sum of the anchor's own items)
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2022,actual,114222.0,EUR,2.847981,5.890137,4010630.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,114222.0,,,,,,"derived by identity: 114,222.0 = P.5 + NP in 2022, every term from EUROSTAT_GOV10A_MAIN",derived P.5 + NP (sum of the anchor's own items)
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2023,actual,119580.0,EUR,2.810387,5.886485,4254930.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,119580.0,,,,,,"derived by identity: 119,580.0 = P.5 + NP in 2023, every term from EUROSTAT_GOV10A_MAIN",derived P.5 + NP (sum of the anchor's own items)
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2024,actual,131382.0,EUR,2.994844,6.140158,4386940.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,131382.0,,,,,,"derived by identity: 131,382.0 = P.5 + NP in 2024, every term from EUROSTAT_GOV10A_MAIN",derived P.5 + NP (sum of the anchor's own items)
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2025,actual,144210.0,EUR,3.183648,6.382835,4529710.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,144210.0,,,,,,"derived by identity: 144,210.0 = P.5 + NP in 2025, every term from EUROSTAT_GOV10A_MAIN",derived P.5 + NP (sum of the anchor's own items)
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2026,forecast,160398.27493739338,EUR,3.482159,,4606288.02,proxy_forecast,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,144210.0,EC_AMECO,1.1122548709340085,grow_with_proxy,1.0079,EC_AMECO_to_ESA_EXP:1.0,"proxy forecast: value(2026) = value(2025) x 1.112255 (EC_AMECO growth), chained forwards from the 2025 anchor 144,210.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.8% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; uncovered remainder: grow_with_proxy (D2); grade B","AMECO UIGG0 (Spring 2026): gross fixed capital formation (P.51G) only, excluding inventories, valuables and net acquisitions of non-produced assets — a component of Gross capital formation and net acquisition of non-produced assets (P.5 + NP); §7.8 single-component proxy, maximum_extension only, coverage measured; constructed, not an official forecast"
DEU,Germany,maximum_extension,ESA_EXP,E08,Gross capital formation and net acquisition of non-produced assets,1,2027,forecast,176302.3802163025,EUR,3.683685,,4786033.36,proxy_forecast,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,144210.0,EC_AMECO,1.099153842428273,grow_with_proxy,1.0079,EC_AMECO_to_ESA_EXP:1.0,"proxy forecast: value(2027) = value(2026) x 1.099154 (EC_AMECO growth), chained forwards from the 2025 anchor 144,210.0 (EUROSTAT_GOV10A_MAIN); growth source covers 100.8% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; uncovered remainder: grow_with_proxy (D2); grade B","AMECO UIGG0 (Spring 2026): gross fixed capital formation (P.51G) only, excluding inventories, valuables and net acquisitions of non-produced assets — a component of Gross capital formation and net acquisition of non-produced assets (P.5 + NP); §7.8 single-component proxy, maximum_extension only, coverage measured; constructed, not an official forecast"
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1991,actual,34691.66781649542,EUR,2.179659,,1591610.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,149703.0,EC_AMECO,1.1935124986962415,,0.9854,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1991) = value(1992) x 1.193512 (EC_AMECO growth), chained backwards from the 1995 anchor 149,703.0 (EUROSTAT_GOV10A_MAIN); growth source covers 98.5% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UKOG: Capital transfers payable (D.9), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1992,actual,29066.865956067984,EUR,1.699926,,1709890.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,149703.0,EC_AMECO,1.0610129477295362,,0.9854,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1992) = value(1993) x 1.061013 (EC_AMECO growth), chained backwards from the 1995 anchor 149,703.0 (EUROSTAT_GOV10A_MAIN); growth source covers 98.5% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UKOG: Capital transfers payable (D.9), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1993,actual,27395.392316623685,EUR,1.558912,,1757340.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,149703.0,EC_AMECO,1.150441351213716,,0.9854,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1993) = value(1994) x 1.150441 (EC_AMECO growth), chained backwards from the 1995 anchor 149,703.0 (EUROSTAT_GOV10A_MAIN); growth source covers 98.5% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UKOG: Capital transfers payable (D.9), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1994,actual,23812.941257476134,EUR,1.295576,,1838020.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,149703.0,EC_AMECO,0.15906789615088632,,0.9854,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1994) = value(1995) x 0.159068 (EC_AMECO growth), chained backwards from the 1995 anchor 149,703.0 (EUROSTAT_GOV10A_MAIN); growth source covers 98.5% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UKOG: Capital transfers payable (D.9), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1995,actual,149703.0,EUR,7.879396,14.263841,1899930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,149703.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 149,703.0 for 1995",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1996,actual,27252.0,EUR,1.413075,2.851427,1928560.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,27252.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 27,252.0 for 1996",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1997,actual,25982.0,EUR,1.320774,2.709111,1967180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,25982.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 25,982.0 for 1997",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1998,actual,30731.0,EUR,1.519599,3.146759,2022310.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,30731.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 30,731.0 for 1998",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,1999,actual,26234.0,EUR,1.262926,2.60468,2077240.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,26234.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 26,234.0 for 1999",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2000,actual,30236.0,EUR,1.419757,2.954336,2129660.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,30236.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 30,236.0 for 2000",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2001,actual,34047.0,EUR,1.550742,3.254259,2195530.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,34047.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 34,047.0 for 2001",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2002,actual,33679.0,EUR,1.514779,3.139829,2223360.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,33679.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 33,679.0 for 2002",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2003,actual,33655.0,EUR,1.501912,3.095848,2240810.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,33655.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 33,655.0 for 2003",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2004,actual,32704.0,EUR,1.426229,3.036358,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,32704.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 32,704.0 for 2004",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2005,actual,33780.0,EUR,1.45246,3.099102,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,33780.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 33,780.0 for 2005",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2006,actual,29729.0,EUR,1.225342,2.704421,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,29729.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 29,729.0 for 2006",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2007,actual,28176.0,EUR,1.108323,2.545536,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,28176.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 28,176.0 for 2007",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2008,actual,36395.0,EUR,1.405603,3.164012,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,36395.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 36,395.0 for 2008",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2009,actual,31293.0,EUR,1.254746,2.59732,2493970.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,31293.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 31,293.0 for 2009",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2010,actual,61580.0,EUR,2.354642,4.892322,2615260.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,61580.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 61,580.0 for 2010",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2011,actual,28846.0,EUR,1.050011,2.318693,2747210.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,28846.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 28,846.0 for 2011",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2012,actual,28149.0,EUR,1.005077,2.229611,2800680.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,28149.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 28,149.0 for 2012",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2013,actual,27461.0,EUR,0.957003,2.121196,2869480.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,27461.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 27,461.0 for 2013",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2014,actual,27995.0,EUR,0.936767,2.10753,2988470.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,27995.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 27,995.0 for 2014",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2015,actual,24828.0,EUR,0.802407,1.807917,3094190.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,24828.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 24,828.0 for 2015",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2016,actual,29552.0,EUR,0.922097,2.067649,3204870.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,29552.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 29,552.0 for 2016",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2017,actual,36546.0,EUR,1.092275,2.461753,3345860.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,36546.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 36,546.0 for 2017",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2018,actual,34127.0,EUR,0.989022,2.225682,3450580.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,34127.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 34,127.0 for 2018",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2019,actual,34136.0,EUR,0.959515,2.119439,3557630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,34136.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 34,136.0 for 2019",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2020,actual,36105.0,EUR,1.038195,2.047019,3477670.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,36105.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 36,105.0 for 2020",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2021,actual,51588.0,EUR,1.389355,2.764898,3713090.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,51588.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 51,588.0 for 2021",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2022,actual,77658.0,EUR,1.936304,4.004625,4010630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,77658.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 77,658.0 for 2022",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2023,actual,74458.0,EUR,1.749923,3.665294,4254930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,74458.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 74,458.0 for 2023",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2024,actual,83997.0,EUR,1.914706,3.925613,4386940.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,83997.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 83,997.0 for 2024",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2025,actual,78359.0,EUR,1.72989,3.468224,4529710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,78359.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 78,359.0 for 2025",
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2026,forecast,86092.21345157154,EUR,1.869015,,4606288.02,proxy_forecast,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,78359.0,EC_AMECO,1.0986895372780605,grow_with_proxy,0.9854,EC_AMECO_to_ESA_EXP:1.0,"proxy forecast: value(2026) = value(2025) x 1.098690 (EC_AMECO growth), chained forwards from the 2025 anchor 78,359.0 (EUROSTAT_GOV10A_MAIN); growth source covers 98.5% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; uncovered remainder: grow_with_proxy (D2); grade B","AMECO UKOG (Spring 2026): other capital expenditure including capital transfers (D.9 plus net acquisitions of non-produced assets and other capital items); UKTGT (D.9 exactly) carries no forecast years — a component of Capital transfers payable (D.9); §7.8 single-component proxy, maximum_extension only, coverage measured; constructed, not an official forecast"
DEU,Germany,maximum_extension,ESA_EXP,E09,Capital transfers payable,1,2027,forecast,90465.58067860706,EUR,1.8902,,4786033.36,proxy_forecast,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,78359.0,EC_AMECO,1.0507986384796066,grow_with_proxy,0.9854,EC_AMECO_to_ESA_EXP:1.0,"proxy forecast: value(2027) = value(2026) x 1.050799 (EC_AMECO growth), chained forwards from the 2025 anchor 78,359.0 (EUROSTAT_GOV10A_MAIN); growth source covers 98.5% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; uncovered remainder: grow_with_proxy (D2); grade B","AMECO UKOG (Spring 2026): other capital expenditure including capital transfers (D.9 plus net acquisitions of non-produced assets and other capital items); UKTGT (D.9 exactly) carries no forecast years — a component of Capital transfers payable (D.9); §7.8 single-component proxy, maximum_extension only, coverage measured; constructed, not an official forecast"
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,1995,actual,1049528.0,EUR,55.240351,,1899930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,1049528.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,049,528.0 for 1995",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,1996,actual,955732.0,EUR,49.556768,,1928560.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,955732.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 955,732.0 for 1996",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,1997,actual,959060.0,EUR,48.753037,,1967180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,959060.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 959,060.0 for 1997",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,1998,actual,976592.0,EUR,48.290915,,2022310.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,976592.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 976,592.0 for 1998",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,1999,actual,1007187.0,EUR,48.48679,,2077240.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,1007187.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,007,187.0 for 1999",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2000,actual,1023445.0,EUR,48.056732,,2129660.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,1023445.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,023,445.0 for 2000",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2001,actual,1046229.0,EUR,47.652685,,2195530.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,1046229.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,046,229.0 for 2001",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2002,actual,1072638.0,EUR,48.244009,,2223360.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,1072638.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,072,638.0 for 2002",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2003,actual,1087101.0,EUR,48.513752,,2240810.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,1087101.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,087,101.0 for 2003",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2004,actual,1077080.0,EUR,46.971706,,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,1077080.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,077,080.0 for 2004",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2005,actual,1089993.0,EUR,46.867107,,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,1089993.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,089,993.0 for 2005",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2006,actual,1099274.0,EUR,45.308839,,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,1099274.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,099,274.0 for 2006",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2007,actual,1106879.0,EUR,43.539859,,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,1106879.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,106,879.0 for 2007",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2008,actual,1150280.0,EUR,44.424705,,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,1150280.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,150,280.0 for 2008",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2009,actual,1204819.0,EUR,48.309282,,2493970.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,1204819.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,204,819.0 for 2009",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2010,actual,1258707.0,EUR,48.129326,,2615260.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,1258707.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,258,707.0 for 2010",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2011,actual,1244063.0,EUR,45.284598,,2747210.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,1244063.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,244,063.0 for 2011",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2012,actual,1262507.0,EUR,45.078588,,2800680.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,1262507.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,262,507.0 for 2012",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2013,actual,1294600.0,EUR,45.116188,,2869480.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,1294600.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,294,600.0 for 2013",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2014,actual,1328332.0,EUR,44.448564,,2988470.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,1328332.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,328,332.0 for 2014",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2015,actual,1373293.0,EUR,44.382956,,3094190.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,1373293.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,373,293.0 for 2015",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2016,actual,1429256.0,EUR,44.59638,,3204870.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,1429256.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,429,256.0 for 2016",
DEU,Germany,maximum_extension,ESA_EXP,TE_ESA,Total expenditure (ESA main aggregates),total,2017,actual,1484552.0,EUR,44.369818,,3345860.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,1484552.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 1,484,552.0 for 2017",
